Current sim time, airport, event name, airplane id, runway queue size, gate queue size, baggage cart queue size, fuel truck queue size
279.626484, Airport4, ReleaseLuggageCart, 3.8, 0, 3, 1, 0, 
279.626484, Airport4, UnloadLuggage, 1.5, 0, 3, 0, 0, 
279.626484, Airport4, LeaveGate, 3.8, 0, 3, 0, 0, 
279.626484, Airport4, DockAtGate, 4.4, 0, 2, 0, 0, 
280.292179, Airport4, LeaveGate, 2.9, 0, 2, 0, 0, 
281.229100, Airport4, Taxi2RunwayEA, 3.8, 0, 2, 0, 0, 
282.512771, Airport4, ArriveGate, 4.4, 0, 2, 0, 0, 
282.512771, Airport4, FuelPlane, 4.4, 0, 2, 1, 0, 
282.888186, Airport4, ReleaseLuggageCart, 2.9, 0, 2, 1, 0, 
282.888186, Airport4, UnloadLuggage, 4.4, 0, 2, 0, 0, 
282.888186, Airport4, LeaveGate, 2.9, 0, 2, 0, 0, 
282.888186, Airport4, DockAtGate, 1.3, 0, 1, 0, 0, 
284.338191, Airport4, LeaveGate, 1.5, 0, 1, 0, 0, 
284.638689, Airport4, Taxi2RunwayEA, 2.9, 0, 1, 0, 0, 
284.718039, Airport4, ArriveGate, 1.3, 0, 1, 0, 0, 
284.718039, Airport4, FuelPlane, 1.3, 0, 1, 1, 0, 
285.540524, Airport4, AcquireRunwayTakeoff, 3.8, 0, 1, 1, 0, 
285.540524, Airport4, Takeoff, 3.8, 0, 1, 1, 0, 
288.723073, Airport4, StartClean, 4.4, 0, 1, 1, 0, 
289.388251, Airport4, AcquireRunwayTakeoff, 2.9, 0, 1, 1, 0, 
289.388251, Airport4, Takeoff, 2.9, 0, 1, 1, 0, 
291.624756, Airport4, StartClean, 1.3, 0, 1, 1, 0, 
292.213653, Airport4, Leave, 3.8, 0, 1, 1, 0, 
293.102283, Airport4, LoadLuggage, 1.5, 0, 1, 1, 0, 
295.002069, Airport4, AcquireRunwayLand, 4.9, 0, 1, 1, 0, 
295.002069, Airport4, Land, 4.9, 0, 1, 1, 0, 
296.284433, Airport4, Leave, 2.9, 0, 1, 1, 0, 
296.337048, Airport4, LoadLuggage, 4.4, 0, 1, 1, 0, 
298.339361, Airport4, StartEmbark, 4.4, 0, 1, 1, 0, 
300.149389, Airport4, Taxi2Gate, 4.9, 0, 1, 1, 0, 
301.242046, Airport4, ReleaseFuelTruck, 4.4, 0, 1, 1, 0, 
301.242046, Airport4, LeaveGate, 4.4, 0, 1, 1, 0, 
301.533921, Airport4, StartEmbark, 1.3, 0, 1, 1, 0, 
303.371909, Airport4, ReleaseFuelTruck, 1.3, 0, 1, 1, 0, 
303.371909, Airport4, LeaveGate, 1.3, 0, 1, 1, 0, 
304.863807, Airport4, AcquireGate, 4.9, 0, 1, 1, 0, 
308.875655, Airport4, ReleaseLuggageCart, 1.5, 0, 2, 1, 0, 
308.875655, Airport4, UnloadLuggage, 1.3, 0, 2, 0, 0, 
308.875655, Airport4, LeaveGate, 1.5, 0, 2, 0, 0, 
308.875655, Airport4, DockAtGate, 3.5, 0, 1, 0, 0, 
310.685344, Airport4, Taxi2RunwayEA, 1.5, 0, 1, 0, 0, 
311.192799, Airport4, ArriveGate, 3.5, 0, 1, 0, 0, 
311.192799, Airport4, FuelPlane, 3.5, 0, 1, 1, 0, 
311.857632, Airport4, LeaveGate, 4.4, 0, 1, 1, 0, 
312.657700, Airport4, ReleaseLuggageCart, 4.4, 0, 1, 1, 0, 
312.657700, Airport4, UnloadLuggage, 3.5, 0, 1, 0, 0, 
312.657700, Airport4, LeaveGate, 4.4, 0, 1, 0, 0, 
312.657700, Airport4, DockAtGate, 4.9, 0, 0, 0, 0, 
313.714231, Airport4, Taxi2RunwayEA, 4.4, 0, 0, 0, 0, 
313.724007, Airport4, LeaveGate, 1.3, 0, 0, 0, 0, 
314.193411, Airport4, AcquireRunwayTakeoff, 1.5, 0, 0, 0, 0, 
314.193411, Airport4, Takeoff, 1.5, 0, 0, 0, 0, 
314.659676, Airport4, ArriveGate, 4.9, 0, 0, 0, 0, 
314.659676, Airport4, FuelPlane, 4.9, 0, 0, 1, 0, 
316.872591, Airport4, AcquireRunwayTakeoff, 4.4, 0, 0, 1, 0, 
316.872591, Airport4, Takeoff, 4.4, 0, 0, 1, 0, 
318.515547, Airport4, StartClean, 3.5, 0, 0, 1, 0, 
320.950493, Airport4, Leave, 1.5, 0, 0, 1, 0, 
321.179061, Airport4, StartClean, 4.9, 0, 0, 1, 0, 
322.962251, Airport4, LoadLuggage, 1.3, 0, 0, 1, 0, 
323.715619, Airport4, Leave, 4.4, 0, 0, 1, 0, 
324.004903, Airport4, AcquireRunwayLand, 1.1, 0, 0, 1, 0, 
324.004903, Airport4, Land, 1.1, 0, 0, 1, 0, 
326.337059, Airport4, LoadLuggage, 3.5, 0, 0, 1, 0, 
328.717565, Airport4, Taxi2Gate, 1.1, 0, 0, 1, 0, 
328.767176, Airport4, StartEmbark, 3.5, 0, 0, 1, 0, 
329.956947, Airport4, ReleaseFuelTruck, 3.5, 0, 0, 1, 0, 
329.956947, Airport4, LeaveGate, 3.5, 0, 0, 1, 0, 
331.193018, Airport4, StartEmbark, 4.9, 0, 0, 1, 0, 
331.492923, Airport4, AcquireRunwayLand, 2.4, 0, 0, 1, 0, 
331.492923, Airport4, Land, 2.4, 0, 0, 1, 0, 
332.444856, Airport4, AcquireGate, 1.1, 0, 0, 1, 0, 
333.103971, Airport4, ReleaseFuelTruck, 4.9, 0, 1, 1, 0, 
333.103971, Airport4, LeaveGate, 4.9, 0, 1, 1, 0, 
336.610785, Airport4, Taxi2Gate, 2.4, 0, 1, 1, 0, 
338.883096, Airport4, ReleaseLuggageCart, 1.3, 0, 1, 1, 0, 
338.883096, Airport4, UnloadLuggage, 4.9, 0, 1, 0, 0, 
338.883096, Airport4, LeaveGate, 1.3, 0, 1, 0, 0, 
338.883096, Airport4, DockAtGate, 1.1, 0, 0, 0, 0, 
340.583124, Airport4, ArriveGate, 1.1, 0, 0, 0, 0, 
340.583124, Airport4, FuelPlane, 1.1, 0, 0, 1, 0, 
340.599119, Airport4, AcquireGate, 2.4, 0, 0, 1, 0, 
340.699191, Airport4, Taxi2RunwayEA, 1.3, 0, 1, 1, 0, 
342.233184, Airport4, ReleaseLuggageCart, 3.5, 0, 1, 1, 0, 
342.233184, Airport4, UnloadLuggage, 1.1, 0, 1, 0, 0, 
342.233184, Airport4, LeaveGate, 3.5, 0, 1, 0, 0, 
342.404549, Airport4, LeaveGate, 3.5, 0, 1, 0, 0, 
342.404549, Airport4, DockAtGate, 2.4, 0, 0, 0, 0, 
344.086312, Airport4, ArriveGate, 2.4, 0, 0, 0, 0, 
344.086312, Airport4, FuelPlane, 2.4, 0, 0, 1, 0, 
344.165155, Airport4, LeaveGate, 4.9, 0, 0, 1, 0, 
344.486790, Airport4, AcquireRunwayTakeoff, 1.3, 0, 0, 1, 0, 
344.486790, Airport4, Takeoff, 1.3, 0, 0, 1, 0, 
344.693077, Airport4, Taxi2RunwayEA, 3.5, 0, 0, 1, 0, 
347.474247, Airport4, StartClean, 1.1, 0, 0, 1, 0, 
348.728423, Airport4, AcquireRunwayTakeoff, 3.5, 0, 0, 1, 0, 
348.728423, Airport4, Takeoff, 3.5, 0, 0, 1, 0, 
350.468120, Airport4, StartClean, 2.4, 0, 0, 1, 0, 
352.178479, Airport4, Leave, 1.3, 0, 0, 1, 0, 
352.897723, Airport4, LoadLuggage, 4.9, 0, 0, 1, 0, 
354.305865, Airport4, AcquireRunwayLand, 1.6, 0, 0, 1, 0, 
354.305865, Airport4, Land, 1.6, 0, 0, 1, 0, 
354.434460, Airport4, AcquireRunwayLand, 1.10, 0, 0, 1, 0, 
356.366768, Airport4, Leave, 3.5, 1, 0, 1, 0, 
356.366768, Airport4, Land, 1.10, 0, 0, 1, 0, 
356.961145, Airport4, LoadLuggage, 1.1, 0, 0, 1, 0, 
357.633228, Airport4, AcquireRunwayLand, 4.3, 0, 0, 1, 0, 
357.967898, Airport4, StartEmbark, 1.1, 1, 0, 1, 0, 
358.986877, Airport4, Taxi2Gate, 1.6, 1, 0, 1, 0, 
358.986877, Airport4, Land, 4.3, 0, 0, 1, 0, 
359.585489, Airport4, ReleaseFuelTruck, 1.1, 0, 0, 1, 0, 
359.585489, Airport4, LeaveGate, 1.1, 0, 0, 1, 0, 
360.652171, Airport4, StartEmbark, 2.4, 0, 0, 1, 0, 
361.598293, Airport4, Taxi2Gate, 1.10, 0, 0, 1, 0, 
362.889472, Airport4, ReleaseFuelTruck, 2.4, 0, 0, 1, 0, 
362.889472, Airport4, LeaveGate, 2.4, 0, 0, 1, 0, 
363.142106, Airport4, AcquireGate, 1.6, 0, 0, 1, 0, 
363.520201, Airport4, Taxi2Gate, 4.3, 0, 1, 1, 0, 
365.533101, Airport4, AcquireGate, 1.10, 0, 1, 1, 0, 
367.219228, Airport4, AcquireGate, 4.3, 0, 2, 1, 0, 
368.259730, Airport4, ReleaseLuggageCart, 4.9, 0, 3, 1, 0, 
368.259730, Airport4, UnloadLuggage, 2.4, 0, 3, 0, 0, 
368.259730, Airport4, LeaveGate, 4.9, 0, 3, 0, 0, 
368.259730, Airport4, DockAtGate, 1.6, 0, 2, 0, 0, 
369.650892, Airport4, Taxi2RunwayEA, 4.9, 0, 2, 0, 0, 
370.828323, Airport4, ArriveGate, 1.6, 0, 2, 0, 0, 
370.828323, Airport4, FuelPlane, 1.6, 0, 2, 1, 0, 
371.610281, Airport4, LeaveGate, 1.1, 0, 2, 1, 0, 
372.880077, Airport4, ReleaseLuggageCart, 1.1, 0, 2, 1, 0, 
372.880077, Airport4, UnloadLuggage, 1.6, 0, 2, 0, 0, 
372.880077, Airport4, LeaveGate, 1.1, 0, 2, 0, 0, 
372.880077, Airport4, DockAtGate, 1.10, 0, 1, 0, 0, 
373.624521, Airport4, LeaveGate, 2.4, 0, 1, 0, 0, 
373.894458, Airport4, AcquireRunwayTakeoff, 4.9, 0, 1, 0, 0, 
373.894458, Airport4, Takeoff, 4.9, 0, 1, 0, 0, 
374.625281, Airport4, ArriveGate, 1.10, 0, 1, 0, 0, 
374.625281, Airport4, FuelPlane, 1.10, 0, 1, 1, 0, 
375.347347, Airport4, Taxi2RunwayEA, 1.1, 0, 1, 1, 0, 
376.893455, Airport4, StartClean, 1.6, 0, 1, 1, 0, 
379.362486, Airport4, AcquireRunwayTakeoff, 1.1, 0, 1, 1, 0, 
379.362486, Airport4, Takeoff, 1.1, 0, 1, 1, 0, 
380.666872, Airport4, StartClean, 1.10, 0, 1, 1, 0, 
381.467695, Airport4, Leave, 4.9, 0, 1, 1, 0, 
382.265667, Airport4, LoadLuggage, 2.4, 0, 1, 1, 0, 
386.167187, Airport4, AcquireRunwayLand, 2.2, 0, 1, 1, 0, 
386.167187, Airport4, Land, 2.2, 0, 1, 1, 0, 
386.210217, Airport4, Leave, 1.1, 0, 1, 1, 0, 
386.771124, Airport4, LoadLuggage, 1.6, 0, 1, 1, 0, 
386.974451, Airport4, AcquireRunwayLand, 2.9, 0, 1, 1, 0, 
386.974451, Airport4, Land, 2.9, 0, 1, 1, 0, 
387.301224, Airport4, StartEmbark, 1.6, 0, 1, 1, 0, 
389.953343, Airport4, ReleaseFuelTruck, 1.6, 0, 1, 1, 0, 
389.953343, Airport4, LeaveGate, 1.6, 0, 1, 1, 0, 
391.060435, Airport4, StartEmbark, 1.10, 0, 1, 1, 0, 
391.159951, Airport4, Taxi2Gate, 2.2, 0, 1, 1, 0, 
391.613508, Airport4, Taxi2Gate, 2.9, 0, 1, 1, 0, 
393.750386, Airport4, ReleaseFuelTruck, 1.10, 0, 1, 1, 0, 
393.750386, Airport4, LeaveGate, 1.10, 0, 1, 1, 0, 
395.045918, Airport4, AcquireGate, 2.2, 0, 1, 1, 0, 
396.286636, Airport4, AcquireGate, 2.9, 0, 2, 1, 0, 
397.852383, Airport4, ReleaseLuggageCart, 2.4, 0, 3, 1, 0, 
397.852383, Airport4, UnloadLuggage, 1.10, 0, 3, 0, 0, 
397.852383, Airport4, LeaveGate, 2.4, 0, 3, 0, 0, 
397.852383, Airport4, DockAtGate, 4.3, 0, 2, 0, 0, 
399.918536, Airport4, Taxi2RunwayEA, 2.4, 0, 2, 0, 0, 
400.425179, Airport4, LeaveGate, 1.6, 0, 2, 0, 0, 
400.615222, Airport4, ArriveGate, 4.3, 0, 2, 0, 0, 
400.615222, Airport4, FuelPlane, 4.3, 0, 2, 1, 0, 
403.250178, Airport4, ReleaseLuggageCart, 1.6, 0, 2, 1, 0, 
403.250178, Airport4, UnloadLuggage, 4.3, 0, 2, 0, 0, 
403.250178, Airport4, LeaveGate, 1.6, 0, 2, 0, 0, 
403.250178, Airport4, DockAtGate, 2.2, 0, 1, 0, 0, 
404.022287, Airport4, AcquireRunwayTakeoff, 2.4, 0, 1, 0, 0, 
404.022287, Airport4, Takeoff, 2.4, 0, 1, 0, 0, 
404.566574, Airport4, LeaveGate, 1.10, 0, 1, 0, 0, 
404.741398, Airport4, Taxi2RunwayEA, 1.6, 0, 1, 0, 0, 
405.038200, Airport4, ArriveGate, 2.2, 0, 1, 0, 0, 
405.038200, Airport4, FuelPlane, 2.2, 0, 1, 1, 0, 
407.459311, Airport4, StartClean, 4.3, 0, 1, 1, 0, 
408.438139, Airport4, AcquireRunwayTakeoff, 1.6, 0, 1, 1, 0, 
408.438139, Airport4, Takeoff, 1.6, 0, 1, 1, 0, 
411.093120, Airport4, StartClean, 2.2, 0, 1, 1, 0, 
411.298119, Airport4, Leave, 2.4, 0, 1, 1, 0, 
411.429788, Airport4, LoadLuggage, 1.10, 0, 1, 1, 0, 
415.951776, Airport4, Leave, 1.6, 0, 1, 1, 0, 
416.122849, Airport4, AcquireRunwayLand, 1.8, 0, 1, 1, 0, 
416.122849, Airport4, Land, 1.8, 0, 1, 1, 0, 
417.250104, Airport4, StartEmbark, 4.3, 0, 1, 1, 0, 
417.306123, Airport4, LoadLuggage, 4.3, 0, 1, 1, 0, 
417.330359, Airport4, AcquireRunwayLand, 2.1, 0, 1, 1, 0, 
417.330359, Airport4, Land, 2.1, 0, 1, 1, 0, 
418.258225, Airport4, AcquireRunwayLand, 3.8, 0, 1, 1, 0, 
419.127515, Airport4, ReleaseFuelTruck, 4.3, 1, 1, 1, 0, 
419.127515, Airport4, LeaveGate, 4.3, 1, 1, 1, 0, 
420.547002, Airport4, Taxi2Gate, 1.8, 1, 1, 1, 0, 
420.547002, Airport4, Land, 3.8, 0, 1, 1, 0, 
421.285919, Airport4, StartEmbark, 2.2, 0, 1, 1, 0, 
422.475144, Airport4, Taxi2Gate, 2.1, 0, 1, 1, 0, 
424.442985, Airport4, ReleaseFuelTruck, 2.2, 0, 1, 1, 0, 
424.442985, Airport4, LeaveGate, 2.2, 0, 1, 1, 0, 
424.544869, Airport4, AcquireGate, 1.8, 0, 1, 1, 0, 
425.577221, Airport4, Taxi2Gate, 3.8, 0, 2, 1, 0, 
426.186232, Airport4, AcquireGate, 2.1, 0, 2, 1, 0, 
426.783463, Airport4, ReleaseLuggageCart, 1.10, 0, 3, 1, 0, 
426.783463, Airport4, UnloadLuggage, 2.2, 0, 3, 0, 0, 
426.783463, Airport4, LeaveGate, 1.10, 0, 3, 0, 0, 
426.783463, Airport4, DockAtGate, 2.9, 0, 2, 0, 0, 
428.884554, Airport4, ArriveGate, 2.9, 0, 2, 0, 0, 
428.884554, Airport4, FuelPlane, 2.9, 0, 2, 1, 0, 
429.044401, Airport4, Taxi2RunwayEA, 1.10, 0, 2, 1, 0, 
429.260852, Airport4, AcquireGate, 3.8, 0, 2, 1, 0, 
429.379057, Airport4, LeaveGate, 4.3, 0, 3, 1, 0, 
432.729624, Airport4, AcquireRunwayTakeoff, 1.10, 0, 3, 1, 0, 
432.729624, Airport4, Takeoff, 1.10, 0, 3, 1, 0, 
433.261644, Airport4, ReleaseLuggageCart, 4.3, 0, 3, 1, 0, 
433.261644, Airport4, UnloadLuggage, 2.9, 0, 3, 0, 0, 
433.261644, Airport4, LeaveGate, 4.3, 0, 3, 0, 0, 
433.261644, Airport4, DockAtGate, 1.8, 0, 2, 0, 0, 
434.105428, Airport4, LeaveGate, 2.2, 0, 2, 0, 0, 
435.430649, Airport4, Taxi2RunwayEA, 4.3, 0, 2, 0, 0, 
435.550773, Airport4, ArriveGate, 1.8, 0, 2, 0, 0, 
435.550773, Airport4, FuelPlane, 1.8, 0, 2, 1, 0, 
435.947260, Airport4, StartClean, 2.9, 0, 2, 1, 0, 
438.825787, Airport4, AcquireRunwayTakeoff, 4.3, 0, 2, 1, 0, 
438.825787, Airport4, Takeoff, 4.3, 0, 2, 1, 0, 
439.707372, Airport4, Leave, 1.10, 0, 2, 1, 0, 
440.371958, Airport4, LoadLuggage, 2.2, 0, 2, 1, 0, 
442.056632, Airport4, AcquireRunwayLand, 4.2, 0, 2, 1, 0, 
442.056632, Airport4, Land, 4.2, 0, 2, 1, 0, 
443.447939, Airport4, StartClean, 1.8, 0, 2, 1, 0, 
445.979890, Airport4, StartEmbark, 2.9, 0, 2, 1, 0, 
446.377314, Airport4, Leave, 4.3, 0, 2, 1, 0, 
446.452493, Airport4, LoadLuggage, 2.9, 0, 2, 1, 0, 
447.625607, Airport4, Taxi2Gate, 4.2, 0, 2, 1, 0, 
448.389727, Airport4, ReleaseFuelTruck, 2.9, 0, 2, 1, 0, 
448.389727, Airport4, LeaveGate, 2.9, 0, 2, 1, 0, 
451.800029, Airport4, AcquireGate, 4.2, 0, 2, 1, 0, 
453.313748, Airport4, StartEmbark, 1.8, 0, 3, 1, 0, 
454.523161, Airport4, ReleaseFuelTruck, 1.8, 0, 3, 1, 0, 
454.523161, Airport4, LeaveGate, 1.8, 0, 3, 1, 0, 
456.010331, Airport4, ReleaseLuggageCart, 2.2, 0, 3, 1, 0, 
456.010331, Airport4, UnloadLuggage, 1.8, 0, 3, 0, 0, 
456.010331, Airport4, LeaveGate, 2.2, 0, 3, 0, 0, 
456.010331, Airport4, DockAtGate, 2.1, 0, 2, 0, 0, 
458.002049, Airport4, Taxi2RunwayEA, 2.2, 0, 2, 0, 0, 
458.332047, Airport4, ArriveGate, 2.1, 0, 2, 0, 0, 
458.332047, Airport4, FuelPlane, 2.1, 0, 2, 1, 0, 
459.428689, Airport4, LeaveGate, 2.9, 0, 2, 1, 0, 
461.990162, Airport4, AcquireRunwayTakeoff, 2.2, 0, 2, 1, 0, 
461.990162, Airport4, Takeoff, 2.2, 0, 2, 1, 0, 
462.260870, Airport4, ReleaseLuggageCart, 2.9, 0, 2, 1, 0, 
462.260870, Airport4, UnloadLuggage, 2.1, 0, 2, 0, 0, 
462.260870, Airport4, LeaveGate, 2.9, 0, 2, 0, 0, 
462.260870, Airport4, DockAtGate, 3.8, 0, 1, 0, 0, 
464.405887, Airport4, Taxi2RunwayEA, 2.9, 0, 1, 0, 0, 
464.551653, Airport4, ArriveGate, 3.8, 0, 1, 0, 0, 
464.551653, Airport4, FuelPlane, 3.8, 0, 1, 1, 0, 
464.870997, Airport4, StartClean, 2.1, 0, 1, 1, 0, 
466.404644, Airport4, LeaveGate, 1.8, 0, 1, 1, 0, 
467.785835, Airport4, AcquireRunwayTakeoff, 2.9, 0, 1, 1, 0, 
467.785835, Airport4, Takeoff, 2.9, 0, 1, 1, 0, 
469.321512, Airport4, Leave, 2.2, 0, 1, 1, 0, 
469.323326, Airport4, LoadLuggage, 1.8, 0, 1, 1, 0, 
471.333091, Airport4, StartClean, 3.8, 0, 1, 1, 0, 
474.592468, Airport4, Leave, 2.9, 0, 1, 1, 0, 
474.640630, Airport4, StartEmbark, 2.1, 0, 1, 1, 0, 
477.036168, Airport4, LoadLuggage, 2.1, 0, 1, 1, 0, 
477.258467, Airport4, ReleaseFuelTruck, 2.1, 0, 1, 1, 0, 
477.258467, Airport4, LeaveGate, 2.1, 0, 1, 1, 0, 
481.349270, Airport4, StartEmbark, 3.8, 0, 1, 1, 0, 
483.695339, Airport4, ReleaseFuelTruck, 3.8, 0, 1, 1, 0, 
483.695339, Airport4, LeaveGate, 3.8, 0, 1, 1, 0, 
486.218497, Airport4, ReleaseLuggageCart, 1.8, 0, 1, 1, 0, 
486.218497, Airport4, UnloadLuggage, 3.8, 0, 1, 0, 0, 
486.218497, Airport4, LeaveGate, 1.8, 0, 1, 0, 0, 
486.218497, Airport4, DockAtGate, 4.2, 0, 0, 0, 0, 
487.341451, Airport4, LeaveGate, 2.1, 0, 0, 0, 0, 
487.615593, Airport4, Taxi2RunwayEA, 1.8, 0, 0, 0, 0, 
488.420088, Airport4, ArriveGate, 4.2, 0, 0, 0, 0, 
488.420088, Airport4, FuelPlane, 4.2, 0, 0, 1, 0, 
491.573649, Airport4, AcquireRunwayTakeoff, 1.8, 0, 0, 1, 0, 
491.573649, Airport4, Takeoff, 1.8, 0, 0, 1, 0, 
492.851446, Airport4, ReleaseLuggageCart, 2.1, 0, 0, 1, 0, 
492.851446, Airport4, UnloadLuggage, 4.2, 0, 0, 0, 0, 
492.851446, Airport4, LeaveGate, 2.1, 0, 0, 0, 0, 
494.058296, Airport4, StartClean, 4.2, 0, 0, 0, 0, 
494.575392, Airport4, Taxi2RunwayEA, 2.1, 0, 0, 0, 0, 
494.640199, Airport4, LeaveGate, 3.8, 0, 0, 0, 0, 
497.945510, Airport4, Leave, 1.8, 0, 0, 0, 0, 
498.086871, Airport4, AcquireRunwayTakeoff, 2.1, 0, 0, 0, 0, 
498.086871, Airport4, Takeoff, 2.1, 0, 0, 0, 0, 
500.422214, Airport4, LoadLuggage, 3.8, 0, 0, 0, 0, 
504.041530, Airport4, StartEmbark, 4.2, 0, 0, 0, 0, 
504.577547, Airport4, Leave, 2.1, 0, 0, 0, 0, 
506.878865, Airport4, LoadLuggage, 4.2, 0, 0, 0, 0, 
507.643103, Airport4, ReleaseFuelTruck, 4.2, 0, 0, 0, 0, 
507.643103, Airport4, LeaveGate, 4.2, 0, 0, 0, 0, 
510.383156, Airport4, AcquireRunwayLand, 4.10, 0, 0, 0, 0, 
510.383156, Airport4, Land, 4.10, 0, 0, 0, 0, 
515.295036, Airport4, Taxi2Gate, 4.10, 0, 0, 0, 0, 
517.176601, Airport4, ReleaseLuggageCart, 3.8, 0, 0, 0, 0, 
517.176601, Airport4, LeaveGate, 3.8, 0, 0, 0, 0, 
517.343364, Airport4, LeaveGate, 4.2, 0, 0, 0, 0, 
518.509592, Airport4, Taxi2RunwayEA, 3.8, 0, 0, 0, 0, 
519.269426, Airport4, AcquireGate, 4.10, 0, 0, 0, 0, 
519.269426, Airport4, DockAtGate, 4.10, 0, 0, 0, 0, 
521.260001, Airport4, ArriveGate, 4.10, 0, 0, 0, 0, 
521.260001, Airport4, UnloadLuggage, 4.10, 0, 0, 0, 0, 
521.260001, Airport4, FuelPlane, 4.10, 0, 0, 0, 0, 
522.630666, Airport4, AcquireRunwayTakeoff, 3.8, 0, 0, 0, 0, 
522.630666, Airport4, Takeoff, 3.8, 0, 0, 0, 0, 
523.137118, Airport4, ReleaseLuggageCart, 4.2, 0, 0, 0, 0, 
523.137118, Airport4, LeaveGate, 4.2, 0, 0, 0, 0, 
525.489201, Airport4, Taxi2RunwayEA, 4.2, 0, 0, 0, 0, 
528.764854, Airport4, StartClean, 4.10, 0, 0, 0, 0, 
529.161849, Airport4, AcquireRunwayTakeoff, 4.2, 0, 0, 0, 0, 
529.161849, Airport4, Takeoff, 4.2, 0, 0, 0, 0, 
529.410185, Airport4, Leave, 3.8, 0, 0, 0, 0, 
535.822908, Airport4, LoadLuggage, 4.10, 0, 0, 0, 0, 
536.172009, Airport4, Leave, 4.2, 0, 0, 0, 0, 
538.712432, Airport4, StartEmbark, 4.10, 0, 0, 0, 0, 
539.867734, Airport4, AcquireRunwayLand, 3.4, 0, 0, 0, 0, 
539.867734, Airport4, Land, 3.4, 0, 0, 0, 0, 
540.900040, Airport4, ReleaseFuelTruck, 4.10, 0, 0, 0, 0, 
540.900040, Airport4, LeaveGate, 4.10, 0, 0, 0, 0, 
544.606202, Airport4, Taxi2Gate, 3.4, 0, 0, 0, 0, 
548.574722, Airport4, AcquireGate, 3.4, 0, 0, 0, 0, 
548.574722, Airport4, DockAtGate, 3.4, 0, 0, 0, 0, 
548.798700, Airport4, AcquireRunwayLand, 3.6, 0, 0, 0, 0, 
548.798700, Airport4, Land, 3.6, 0, 0, 0, 0, 
549.652197, Airport4, ArriveGate, 3.4, 0, 0, 0, 0, 
549.652197, Airport4, UnloadLuggage, 3.4, 0, 0, 0, 0, 
549.652197, Airport4, FuelPlane, 3.4, 0, 0, 0, 0, 
551.882026, Airport4, LeaveGate, 4.10, 0, 0, 0, 0, 
552.063804, Airport4, ReleaseLuggageCart, 4.10, 0, 0, 0, 0, 
552.063804, Airport4, LeaveGate, 4.10, 0, 0, 0, 0, 
553.743606, Airport4, Taxi2Gate, 3.6, 0, 0, 0, 0, 
553.767487, Airport4, Taxi2RunwayEA, 4.10, 0, 0, 0, 0, 
555.788267, Airport4, StartClean, 3.4, 0, 0, 0, 0, 
557.753764, Airport4, AcquireRunwayTakeoff, 4.10, 0, 0, 0, 0, 
557.753764, Airport4, Takeoff, 4.10, 0, 0, 0, 0, 
558.121434, Airport4, AcquireGate, 3.6, 0, 0, 0, 0, 
558.121434, Airport4, DockAtGate, 3.6, 0, 0, 0, 0, 
560.162530, Airport4, ArriveGate, 3.6, 0, 0, 0, 0, 
560.162530, Airport4, UnloadLuggage, 3.6, 0, 0, 0, 0, 
560.162530, Airport4, FuelPlane, 3.6, 0, 0, 0, 0, 
564.410467, Airport4, Leave, 4.10, 0, 0, 0, 0, 
564.411133, Airport4, LoadLuggage, 3.4, 0, 0, 0, 0, 
565.303182, Airport4, AcquireRunwayLand, 2.2, 0, 0, 0, 0, 
565.303182, Airport4, Land, 2.2, 0, 0, 0, 0, 
565.691042, Airport4, StartEmbark, 3.4, 0, 0, 0, 0, 
566.967294, Airport4, StartClean, 3.6, 0, 0, 0, 0, 
568.432791, Airport4, ReleaseFuelTruck, 3.4, 0, 0, 0, 0, 
568.432791, Airport4, LeaveGate, 3.4, 0, 0, 0, 0, 
570.673520, Airport4, Taxi2Gate, 2.2, 0, 0, 0, 0, 
574.418251, Airport4, LoadLuggage, 3.6, 0, 0, 0, 0, 
575.193817, Airport4, AcquireGate, 2.2, 0, 0, 0, 0, 
575.193817, Airport4, DockAtGate, 2.2, 0, 0, 0, 0, 
576.139873, Airport4, StartEmbark, 3.6, 0, 0, 0, 0, 
576.609069, Airport4, ArriveGate, 2.2, 0, 0, 0, 0, 
576.609069, Airport4, FuelPlane, 2.2, 0, 0, 1, 0, 
578.915782, Airport4, ReleaseFuelTruck, 3.6, 0, 0, 1, 0, 
578.915782, Airport4, LeaveGate, 3.6, 0, 0, 1, 0, 
579.156388, Airport4, LeaveGate, 3.4, 0, 0, 1, 0, 
580.225967, Airport4, ReleaseLuggageCart, 3.4, 0, 0, 1, 0, 
580.225967, Airport4, UnloadLuggage, 2.2, 0, 0, 0, 0, 
580.225967, Airport4, LeaveGate, 3.4, 0, 0, 0, 0, 
582.908838, Airport4, Taxi2RunwayEA, 3.4, 0, 0, 0, 0, 
584.368799, Airport4, StartClean, 2.2, 0, 0, 0, 0, 
587.546960, Airport4, AcquireRunwayTakeoff, 3.4, 0, 0, 0, 0, 
587.546960, Airport4, Takeoff, 3.4, 0, 0, 0, 0, 
589.752254, Airport4, LeaveGate, 3.6, 0, 0, 0, 0, 
590.516128, Airport4, ReleaseLuggageCart, 3.6, 0, 0, 0, 0, 
590.516128, Airport4, LeaveGate, 3.6, 0, 0, 0, 0, 
591.743983, Airport4, Taxi2RunwayEA, 3.6, 0, 0, 0, 0, 
